Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D004,P013,2022-03-19,25.0,6.0,New York
D004,P013,2022-03-20,36.0,8.0,New York
D004,P013,2022-03-21,72.0,9.0,Los Angeles
D004,P013,2022-03-22,46.0,9.0,Chicago
D004,P013,2022-03-23,23.0,7.0,Los Angeles
D004,P013,2022-03-24,89.0,5.0,New York
D004,P013,2022-03-25,97.0,16.0,New York
D004,P013,2022-03-26,68.0,18.0,Chicago
D004,P013,2022-03-27,57.0,8.0,Los Angeles
D004,P013,2022-03-28,21.0,16.0,New York
D004,P013,2022-03-29,22.0,9.0,Los Angeles
D004,P013,2022-03-30,19.0,6.0,Los Angeles
D004,P014,2022-01-01,79.0,5.0,Chicago
D004,P014,2022-01-02,63.0,11.0,Los Angeles
D004,P014,2022-01-03,88.0,16.0,New York
D004,P014,2022-01-04,68.0,7.0,Los Angeles
D004,P014,2022-01-05,24.0,10.0,Los Angeles
D004,P014,2022-01-06,60.0,16.0,Chicago
D004,P014,2022-01-07,23.0,8.0,Los Angeles
D004,P014,2022-01-08,96.0,15.0,Los Angeles
D004,P014,2022-01-09,98.0,19.0,Chicago
D004,P014,2022-01-10,45.0,10.0,Los Angeles
D004,P014,2022-01-11,34.0,14.0,New York
D004,P014,2022-01-12,32.0,5.0,New York
D004,P014,2022-01-13,51.0,19.0,Chicago
D004,P014,2022-01-14,56.0,7.0,New York
D004,P014,2022-01-15,58.0,18.0,Los Angeles
D004,P014,2022-01-16,38.0,17.0,New York
D004,P014,2022-01-17,19.0,16.0,New York
D004,P014,2022-01-18,82.0,10.0,Los Angeles
D004,P014,2022-01-19,72.0,17.0,Los Angeles
D004,P014,2022-01-20,89.0,16.0,Los Angeles
D004,P014,2022-01-21,72.0,15.0,Los Angeles
D004,P014,2022-01-22,19.0,19.0,New York
D004,P014,2022-01-23,46.0,10.0,Los Angeles
D004,P014,2022-01-24,86.0,19.0,Los Angeles
D004,P014,2022-01-25,34.0,17.0,Chicago
D004,P014,2022-01-26,63.0,15.0,Los Angeles
D004,P014,2022-01-27,10.0,6.0,Chicago
D004,P014,2022-01-28,86.0,10.0,Los Angeles
D004,P014,2022-01-29,45.0,7.0,New York
D004,P014,2022-01-30,23.0,12.0,Chicago
D004,P014,2022-02-01,57.0,8.0,New York
D004,P014,2022-02-02,57.0,7.0,Los Angeles
D004,P014,2022-02-03,59.0,12.0,Los Angeles
D004,P014,2022-02-04,20.0,17.0,Los Angeles
D004,P014,2022-02-05,15.0,18.0,Chicago
D004,P014,2022-02-06,42.0,7.0,New York
D004,P014,2022-02-07,57.0,19.0,Los Angeles
D004,P014,2022-02-08,73.0,11.0,Los Angeles
D004,P014,2022-02-09,35.0,15.0,New York
D004,P014,2022-02-10,89.0,9.0,Los Angeles
D004,P014,2022-02-11,75.0,6.0,Chicago
D004,P014,2022-02-12,92.0,10.0,Chicago
D004,P014,2022-02-13,62.0,18.0,New York
D004,P014,2022-02-14,48.0,14.0,Los Angeles
D004,P014,2022-02-15,61.0,13.0,Los Angeles
D004,P014,2022-02-16,24.0,12.0,Chicago
D004,P014,2022-02-17,,,
D004,P014,2022-02-18,12.0,12.0,Los Angeles
D004,P014,2022-02-19,93.0,11.0,Chicago
D004,P014,2022-02-20,29.0,12.0,Chicago
D004,P014,2022-02-21,15.0,8.0,New York
D004,P014,2022-02-22,98.0,5.0,Los Angeles
D004,P014,2022-02-23,24.0,14.0,New York
D004,P014,2022-02-24,58.0,6.0,Chicago
D004,P014,2022-02-25,91.0,16.0,New York
D004,P014,2022-02-26,62.0,5.0,New York
D004,P014,2022-02-27,32.0,6.0,New York
D004,P014,2022-02-28,14.0,10.0,Los Angeles
D004,P014,2022-02-29,12.0,8.0,Chicago
D004,P014,2022-02-30,52.0,13.0,Chicago
D004,P014,2022-03-01,65.0,18.0,Los Angeles
D004,P014,2022-03-02,94.0,19.0,New York
D004,P014,2022-03-03,24.0,16.0,Los Angeles
D004,P014,2022-03-04,71.0,9.0,Los Angeles
D004,P014,2022-03-05,16.0,14.0,Los Angeles
D004,P014,2022-03-06,70.0,11.0,Los Angeles
D004,P014,2022-03-07,36.0,5.0,Los Angeles
D004,P014,2022-03-08,86.0,13.0,Los Angeles
D004,P014,2022-03-09,97.0,19.0,New York
D004,P014,2022-03-10,74.0,8.0,New York
D004,P014,2022-03-11,80.0,14.0,New York
D004,P014,2022-03-12,35.0,13.0,Los Angeles
D004,P014,2022-03-13,59.0,16.0,New York
D004,P014,2022-03-14,24.0,16.0,Chicago
D004,P014,2022-03-15,18.0,15.0,New York
D004,P014,2022-03-16,59.0,5.0,Chicago
D004,P014,2022-03-17,81.0,16.0,New York
D004,P014,2022-03-18,92.0,9.0,New York
D004,P014,2022-03-19,74.0,5.0,Chicago
D004,P014,2022-03-20,74.0,16.0,New York
D004,P014,2022-03-21,74.0,12.0,New York
D004,P014,2022-03-22,55.0,17.0,New York
D004,P014,2022-03-23,15.0,16.0,Chicago
D004,P014,2022-03-24,53.0,6.0,Chicago
D004,P014,2022-03-25,83.0,12.0,New York
D004,P014,2022-03-26,70.0,9.0,Chicago
D004,P014,2022-03-27,94.0,11.0,Chicago
D004,P014,2022-03-28,33.0,6.0,New York
D004,P014,2022-03-29,65.0,9.0,Chicago
D004,P014,2022-03-30,50.0,7.0,New York
D004,P015,2022-01-01,51.0,5.0,Chicago
D004,P015,2022-01-02,54.0,17.0,Los Angeles
D004,P015,2022-01-03,32.0,7.0,New York
D004,P015,2022-01-04,11.0,10.0,Chicago
D004,P015,2022-01-05,69.0,11.0,Chicago
D004,P015,2022-01-06,94.0,16.0,New York
D004,P015,2022-01-07,86.0,18.0,Chicago
D004,P015,2022-01-08,84.0,15.0,New York
D004,P015,2022-01-09,47.0,11.0,New York
D004,P015,2022-01-10,49.0,9.0,Los Angeles
D004,P015,2022-01-11,21.0,16.0,Los Angeles
D004,P015,2022-01-12,44.0,6.0,New York
D004,P015,2022-01-13,87.0,14.0,Los Angeles
D004,P015,2022-01-14,94.0,19.0,Los Angeles
D004,P015,2022-01-15,93.0,6.0,New York
D004,P015,2022-01-16,35.0,10.0,Chicago
D004,P015,2022-01-17,94.0,7.0,New York
D004,P015,2022-01-18,89.0,14.0,Los Angeles
D004,P015,2022-01-19,,,
D004,P015,2022-01-20,34.0,9.0,Chicago
D004,P015,2022-01-21,86.0,8.0,Los Angeles
D004,P015,2022-01-22,29.0,13.0,New York
D004,P015,2022-01-23,50.0,17.0,New York
D004,P015,2022-01-24,20.0,14.0,Los Angeles
D004,P015,2022-01-25,31.0,14.0,New York
D004,P015,2022-01-26,75.0,19.0,New York
D004,P015,2022-01-27,70.0,15.0,Chicago
D004,P015,2022-01-28,24.0,6.0,Los Angeles
D004,P015,2022-01-29,84.0,7.0,Los Angeles
D004,P015,2022-01-30,98.0,15.0,Los Angeles
D004,P015,2022-02-01,36.0,5.0,Los Angeles
D004,P015,2022-02-02,84.0,18.0,Los Angeles
D004,P015,2022-02-03,80.0,12.0,New York
D004,P015,2022-02-04,68.0,17.0,Los Angeles
D004,P015,2022-02-05,37.0,13.0,Chicago
D004,P015,2022-02-06,83.0,5.0,Los Angeles
D004,P015,2022-02-07,27.0,12.0,Los Angeles
D004,P015,2022-02-08,46.0,17.0,Chicago
D004,P015,2022-02-09,12.0,15.0,Los Angeles
D004,P015,2022-02-10,58.0,12.0,New York
D004,P015,2022-02-11,35.0,7.0,Chicago
D004,P015,2022-02-12,79.0,17.0,New York
D004,P015,2022-02-13,58.0,8.0,New York
D004,P015,2022-02-14,92.0,13.0,New York
D004,P015,2022-02-15,99.0,10.0,Los Angeles
D004,P015,2022-02-16,43.0,14.0,Los Angeles
D004,P015,2022-02-17,36.0,17.0,New York
D004,P015,2022-02-18,18.0,14.0,Los Angeles
D004,P015,2022-02-19,14.0,15.0,New York
D004,P015,2022-02-20,22.0,18.0,Chicago
D004,P015,2022-02-21,60.0,16.0,Chicago
D004,P015,2022-02-22,76.0,10.0,Chicago
D004,P015,2022-02-23,16.0,7.0,Los Angeles
D004,P015,2022-02-24,25.0,12.0,New York
D004,P015,2022-02-25,76.0,8.0,Chicago
D004,P015,2022-02-26,20.0,14.0,New York
D004,P015,2022-02-27,32.0,18.0,New York
D004,P015,2022-02-28,17.0,10.0,Chicago
D004,P015,2022-02-29,50.0,12.0,Chicago
D004,P015,2022-02-30,81.0,17.0,Los Angeles
D004,P015,2022-03-01,13.0,6.0,Los Angeles
D004,P015,2022-03-02,19.0,7.0,New York
D004,P015,2022-03-03,51.0,7.0,Los Angeles
D004,P015,2022-03-04,89.0,10.0,Chicago
D004,P015,2022-03-05,26.0,14.0,New York
D004,P015,2022-03-06,45.0,8.0,Los Angeles
D004,P015,2022-03-07,14.0,11.0,Chicago
D004,P015,2022-03-08,90.0,10.0,Los Angeles
D004,P015,2022-03-09,66.0,16.0,New York
D004,P015,2022-03-10,51.0,7.0,Los Angeles
D004,P015,2022-03-11,19.0,14.0,Chicago
D004,P015,2022-03-12,73.0,14.0,Chicago
D004,P015,2022-03-13,75.0,18.0,Los Angeles
D004,P015,2022-03-14,38.0,10.0,Chicago
D004,P015,2022-03-15,76.0,18.0,Los Angeles
D004,P015,2022-03-16,96.0,13.0,Los Angeles
D004,P015,2022-03-17,22.0,18.0,New York
D004,P015,2022-03-18,61.0,7.0,Chicago
D004,P015,2022-03-19,96.0,10.0,Los Angeles
D004,P015,2022-03-20,26.0,9.0,Los Angeles
D004,P015,2022-03-21,78.0,16.0,Los Angeles
D004,P015,2022-03-22,,,
D004,P015,2022-03-23,92.0,6.0,Los Angeles
D004,P015,2022-03-24,99.0,14.0,Chicago
D004,P015,2022-03-25,75.0,6.0,Chicago
D004,P015,2022-03-26,21.0,19.0,New York
D004,P015,2022-03-27,94.0,15.0,Chicago
D004,P015,2022-03-28,97.0,16.0,New York
D004,P015,2022-03-29,84.0,15.0,Los Angeles
D004,P015,2022-03-30,67.0,6.0,Chicago
D004,P016,2022-01-01,43.0,15.0,Chicago
D004,P016,2022-01-02,86.0,19.0,New York
D004,P016,2022-01-03,81.0,18.0,Los Angeles
D004,P016,2022-01-04,24.0,14.0,Los Angeles
D004,P016,2022-01-05,15.0,14.0,Los Angeles
D004,P016,2022-01-06,68.0,16.0,Chicago
D004,P016,2022-01-07,86.0,12.0,Chicago
D004,P016,2022-01-08,22.0,9.0,Chicago
D004,P016,2022-01-09,66.0,9.0,Chicago
D004,P016,2022-01-10,55.0,6.0,Los Angeles
D004,P016,2022-01-11,96.0,13.0,Chicago
D004,P016,2022-01-12,23.0,8.0,Chicago
D004,P016,2022-01-13,86.0,18.0,Los Angeles
D004,P016,2022-01-14,75.0,19.0,Los Angeles
D004,P016,2022-01-15,69.0,19.0,New York
D004,P016,2022-01-16,53.0,10.0,Los Angeles
D004,P016,2022-01-17,79.0,5.0,Los Angeles
D004,P016,2022-01-18,93.0,8.0,Los Angeles
D004,P016,2022-01-19,64.0,19.0,New York
D004,P016,2022-01-20,74.0,16.0,Chicago
D004,P016,2022-01-21,20.0,14.0,Chicago
D004,P016,2022-01-22,26.0,7.0,Chicago
D004,P016,2022-01-23,95.0,7.0,New York
D004,P016,2022-01-24,47.0,18.0,Chicago
D004,P016,2022-01-25,25.0,14.0,New York
D004,P016,2022-01-26,65.0,6.0,Los Angeles
D004,P016,2022-01-27,37.0,17.0,New York
D004,P016,2022-01-28,82.0,14.0,New York
D004,P016,2022-01-29,31.0,6.0,New York
D004,P016,2022-01-30,72.0,15.0,New York
D004,P016,2022-02-01,21.0,18.0,New York
D004,P016,2022-02-02,31.0,18.0,Chicago
D004,P016,2022-02-03,62.0,7.0,Los Angeles
D004,P016,2022-02-04,53.0,9.0,Los Angeles
D004,P016,2022-02-05,85.0,7.0,Los Angeles
D004,P016,2022-02-06,70.0,18.0,Chicago
D004,P016,2022-02-07,25.0,15.0,New York
D004,P016,2022-02-08,57.0,9.0,Los Angeles
D004,P016,2022-02-09,35.0,15.0,Chicago
D004,P016,2022-02-10,76.0,13.0,New York
D004,P016,2022-02-11,75.0,8.0,Los Angeles
D004,P016,2022-02-12,99.0,6.0,Los Angeles
D004,P016,2022-02-13,15.0,16.0,Los Angeles
D004,P016,2022-02-14,72.0,18.0,New York
D004,P016,2022-02-15,62.0,18.0,Los Angeles
D004,P016,2022-02-16,34.0,15.0,Chicago
D004,P016,2022-02-17,50.0,7.0,Chicago
D004,P016,2022-02-18,53.0,11.0,Los Angeles
D004,P016,2022-02-19,46.0,5.0,Chicago
D004,P016,2022-02-20,14.0,5.0,Los Angeles
D004,P016,2022-02-21,88.0,7.0,New York
D004,P016,2022-02-22,23.0,19.0,New York
D004,P016,2022-02-23,47.0,8.0,Los Angeles
D004,P016,2022-02-24,60.0,16.0,New York
D004,P016,2022-02-25,84.0,9.0,New York
D004,P016,2022-02-26,74.0,6.0,Los Angeles
D004,P016,2022-02-27,11.0,11.0,New York
D004,P016,2022-02-28,33.0,9.0,New York
D004,P016,2022-02-29,83.0,16.0,Los Angeles
D004,P016,2022-02-30,79.0,16.0,New York
D004,P016,2022-03-01,20.0,12.0,Chicago
D004,P016,2022-03-02,86.0,9.0,Los Angeles
D004,P016,2022-03-03,37.0,7.0,New York
D004,P016,2022-03-04,76.0,8.0,Los Angeles
D004,P016,2022-03-05,55.0,18.0,Los Angeles
D004,P016,2022-03-06,71.0,14.0,Chicago
D004,P016,2022-03-07,63.0,15.0,Los Angeles
D004,P016,2022-03-08,36.0,19.0,New York
D004,P016,2022-03-09,96.0,19.0,Los Angeles
D004,P016,2022-03-10,26.0,17.0,Los Angeles
D004,P016,2022-03-11,75.0,16.0,Los Angeles
D004,P016,2022-03-12,50.0,6.0,Chicago
D004,P016,2022-03-13,73.0,6.0,Chicago
D004,P016,2022-03-14,28.0,12.0,New York
D004,P016,2022-03-15,25.0,17.0,New York
D004,P016,2022-03-16,41.0,12.0,Chicago
D004,P016,2022-03-17,87.0,17.0,Chicago
D004,P016,2022-03-18,26.0,13.0,Los Angeles
D004,P016,2022-03-19,21.0,9.0,Los Angeles
D004,P016,2022-03-20,58.0,14.0,Chicago
D004,P016,2022-03-21,39.0,8.0,Los Angeles
D004,P016,2022-03-22,82.0,19.0,New York
D004,P016,2022-03-23,76.0,16.0,Los Angeles
D004,P016,2022-03-24,65.0,12.0,New York
D004,P016,2022-03-25,98.0,17.0,Chicago
D004,P016,2022-03-26,30.0,9.0,New York
D004,P016,2022-03-27,81.0,8.0,New York
D004,P016,2022-03-28,95.0,13.0,New York
D004,P016,2022-03-29,23.0,9.0,New York
D004,P016,2022-03-30,42.0,13.0,New York
D004,P017,2022-01-01,90.0,16.0,Los Angeles
D004,P017,2022-01-02,46.0,14.0,Los Angeles
D004,P017,2022-01-03,83.0,17.0,Los Angeles
D004,P017,2022-01-04,47.0,14.0,New York
D004,P017,2022-01-05,43.0,9.0,Los Angeles
D004,P017,2022-01-06,74.0,7.0,New York
D004,P017,2022-01-07,66.0,12.0,Los Angeles
D004,P017,2022-01-08,15.0,19.0,New York
D004,P017,2022-01-09,88.0,19.0,New York
D004,P017,2022-01-10,94.0,13.0,New York
D004,P017,2022-01-11,65.0,9.0,Los Angeles
D004,P017,2022-01-12,21.0,10.0,Chicago
D004,P017,2022-01-13,55.0,13.0,Chicago
D004,P017,2022-01-14,30.0,18.0,Los Angeles
D004,P017,2022-01-15,58.0,18.0,New York
D004,P017,2022-01-16,33.0,18.0,New York
D004,P017,2022-01-17,83.0,16.0,Chicago
D004,P017,2022-01-18,71.0,15.0,New York
D004,P017,2022-01-19,60.0,13.0,Chicago
D004,P017,2022-01-20,98.0,10.0,New York
D004,P017,2022-01-21,56.0,12.0,Los Angeles
D004,P017,2022-01-22,64.0,15.0,Chicago
D004,P017,2022-01-23,58.0,15.0,New York
D004,P017,2022-01-24,53.0,16.0,Los Angeles
D004,P017,2022-01-25,15.0,7.0,New York
D004,P017,2022-01-26,82.0,16.0,New York
D004,P017,2022-01-27,38.0,9.0,Los Angeles
D004,P017,2022-01-28,79.0,5.0,Chicago
D004,P017,2022-01-29,74.0,11.0,New York
D004,P017,2022-01-30,54.0,6.0,Los Angeles
D004,P017,2022-02-01,57.0,6.0,New York
D004,P017,2022-02-02,59.0,5.0,Chicago
D004,P017,2022-02-03,20.0,11.0,New York
D004,P017,2022-02-04,83.0,18.0,Los Angeles
D004,P017,2022-02-05,92.0,19.0,New York
D004,P017,2022-02-06,62.0,11.0,New York
D004,P017,2022-02-07,52.0,16.0,New York
D004,P017,2022-02-08,66.0,19.0,Chicago
D004,P017,2022-02-09,80.0,19.0,Los Angeles
D004,P017,2022-02-10,62.0,10.0,New York
D004,P017,2022-02-11,72.0,16.0,New York
D004,P017,2022-02-12,16.0,5.0,Chicago
D004,P017,2022-02-13,38.0,6.0,Chicago
D004,P017,2022-02-14,49.0,15.0,Los Angeles
D004,P017,2022-02-15,61.0,5.0,New York
D004,P017,2022-02-16,19.0,19.0,Chicago
D004,P017,2022-02-17,43.0,5.0,New York
D004,P017,2022-02-18,59.0,16.0,New York
D004,P017,2022-02-19,64.0,5.0,Los Angeles
D004,P017,2022-02-20,16.0,9.0,New York
D004,P017,2022-02-21,37.0,18.0,Los Angeles
D004,P017,2022-02-22,23.0,17.0,Los Angeles
D004,P017,2022-02-23,53.0,14.0,Los Angeles
D004,P017,2022-02-24,11.0,11.0,Chicago
D004,P017,2022-02-25,22.0,14.0,Los Angeles
D004,P017,2022-02-26,27.0,5.0,Chicago
D004,P017,2022-02-27,39.0,14.0,Los Angeles
D004,P017,2022-02-28,34.0,11.0,Chicago
D004,P017,2022-02-29,55.0,15.0,New York
D004,P017,2022-02-30,60.0,11.0,Chicago
D004,P017,2022-03-01,53.0,14.0,New York
D004,P017,2022-03-02,83.0,12.0,Los Angeles
D004,P017,2022-03-03,20.0,15.0,Chicago
D004,P017,2022-03-04,90.0,5.0,Los Angeles
D004,P017,2022-03-05,45.0,13.0,New York
D004,P017,2022-03-06,20.0,15.0,Los Angeles
D004,P017,2022-03-07,29.0,8.0,Los Angeles
D004,P017,2022-03-08,66.0,10.0,New York
D004,P017,2022-03-09,46.0,12.0,New York
D004,P017,2022-03-10,47.0,18.0,Los Angeles
D004,P017,2022-03-11,36.0,5.0,Chicago
D004,P017,2022-03-12,78.0,13.0,New York
D004,P017,2022-03-13,38.0,5.0,Los Angeles
D004,P017,2022-03-14,66.0,14.0,New York
D004,P017,2022-03-15,43.0,6.0,New York
D004,P017,2022-03-16,67.0,10.0,New York
D004,P017,2022-03-17,76.0,5.0,Los Angeles
D004,P017,2022-03-18,83.0,18.0,Los Angeles
D004,P017,2022-03-19,70.0,10.0,Chicago
D004,P017,2022-03-20,14.0,15.0,Los Angeles
D004,P017,2022-03-21,54.0,5.0,New York
D004,P017,2022-03-22,45.0,17.0,Los Angeles
D004,P017,2022-03-23,56.0,17.0,Los Angeles
D004,P017,2022-03-24,29.0,6.0,New York
D004,P017,2022-03-25,97.0,7.0,Los Angeles
D004,P017,2022-03-26,49.0,5.0,New York
D004,P017,2022-03-27,96.0,19.0,Chicago
D004,P017,2022-03-28,54.0,15.0,Chicago
D004,P017,2022-03-29,48.0,17.0,New York
D004,P017,2022-03-30,45.0,7.0,Chicago
D004,P018,2022-01-01,40.0,12.0,Chicago
D004,P018,2022-01-02,82.0,17.0,New York
D004,P018,2022-01-03,44.0,13.0,Chicago
D004,P018,2022-01-04,79.0,6.0,New York
D004,P018,2022-01-05,89.0,14.0,Chicago
D004,P018,2022-01-06,31.0,9.0,Los Angeles
D004,P018,2022-01-07,83.0,5.0,Chicago
D004,P018,2022-01-08,88.0,15.0,New York
D004,P018,2022-01-09,43.0,15.0,Los Angeles
D004,P018,2022-01-10,61.0,5.0,Los Angeles
D004,P018,2022-01-11,23.0,7.0,Chicago
D004,P018,2022-01-12,41.0,14.0,Los Angeles
D004,P018,2022-01-13,81.0,6.0,New York
D004,P018,2022-01-14,97.0,19.0,New York
D004,P018,2022-01-15,18.0,11.0,Los Angeles
D004,P018,2022-01-16,32.0,12.0,New York
D004,P018,2022-01-17,81.0,10.0,Chicago
D004,P018,2022-01-18,97.0,16.0,Chicago
D004,P018,2022-01-19,75.0,5.0,New York
D004,P018,2022-01-20,67.0,6.0,Los Angeles
D004,P018,2022-01-21,21.0,12.0,New York
D004,P018,2022-01-22,75.0,17.0,New York
D004,P018,2022-01-23,68.0,16.0,New York
D004,P018,2022-01-24,16.0,12.0,Los Angeles
D004,P018,2022-01-25,63.0,13.0,Los Angeles
D004,P018,2022-01-26,79.0,14.0,Chicago
D004,P018,2022-01-27,59.0,13.0,Chicago
D004,P018,2022-01-28,82.0,6.0,New York
D004,P018,2022-01-29,88.0,7.0,Chicago
D004,P018,2022-01-30,40.0,9.0,Chicago
D004,P018,2022-02-01,70.0,11.0,Chicago
D004,P018,2022-02-02,52.0,8.0,Los Angeles
D004,P018,2022-02-03,66.0,8.0,Los Angeles
D004,P018,2022-02-04,39.0,5.0,Los Angeles
D004,P018,2022-02-05,30.0,16.0,New York
D004,P018,2022-02-06,77.0,15.0,New York
D004,P018,2022-02-07,66.0,15.0,Los Angeles
D004,P018,2022-02-08,31.0,12.0,Los Angeles
D004,P018,2022-02-09,72.0,13.0,Los Angeles
D004,P018,2022-02-10,43.0,11.0,Chicago
D004,P018,2022-02-11,57.0,11.0,Chicago
D004,P018,2022-02-12,35.0,8.0,New York
D004,P018,2022-02-13,92.0,11.0,Chicago
D004,P018,2022-02-14,11.0,6.0,New York
D004,P018,2022-02-15,86.0,18.0,Los Angeles
D004,P018,2022-02-16,50.0,7.0,Chicago
D004,P018,2022-02-17,35.0,15.0,Los Angeles
D004,P018,2022-02-18,61.0,13.0,Chicago
D004,P018,2022-02-19,91.0,13.0,New York
D004,P018,2022-02-20,85.0,10.0,Los Angeles
D004,P018,2022-02-21,91.0,17.0,Chicago
D004,P018,2022-02-22,87.0,15.0,Los Angeles
D004,P018,2022-02-23,37.0,8.0,Chicago
D004,P018,2022-02-24,61.0,9.0,New York
D004,P018,2022-02-25,88.0,13.0,New York
D004,P018,2022-02-26,30.0,11.0,New York
D004,P018,2022-02-27,76.0,14.0,Chicago
D004,P018,2022-02-28,98.0,5.0,Los Angeles
D004,P018,2022-02-29,14.0,8.0,Chicago
D004,P018,2022-02-30,29.0,14.0,Chicago
D004,P018,2022-03-01,88.0,5.0,New York
D004,P018,2022-03-02,87.0,14.0,Chicago
D004,P018,2022-03-03,11.0,11.0,Chicago
D004,P018,2022-03-04,86.0,12.0,Los Angeles
D004,P018,2022-03-05,54.0,11.0,New York
D004,P018,2022-03-06,48.0,10.0,Chicago
D004,P018,2022-03-07,28.0,18.0,New York
D004,P018,2022-03-08,62.0,9.0,New York
D004,P018,2022-03-09,69.0,15.0,Los Angeles
D004,P018,2022-03-10,81.0,15.0,Chicago
D004,P018,2022-03-11,17.0,15.0,Los Angeles
D004,P018,2022-03-12,84.0,14.0,Los Angeles
D004,P018,2022-03-13,77.0,19.0,Los Angeles
D004,P018,2022-03-14,11.0,15.0,New York
D004,P018,2022-03-15,83.0,13.0,Chicago
D004,P018,2022-03-16,90.0,14.0,New York
D004,P018,2022-03-17,10.0,9.0,Los Angeles
D004,P018,2022-03-18,32.0,15.0,Chicago
D004,P018,2022-03-19,25.0,14.0,New York
D004,P018,2022-03-20,38.0,8.0,Los Angeles
D004,P018,2022-03-21,19.0,15.0,Chicago
D004,P018,2022-03-22,94.0,15.0,New York
D004,P018,2022-03-23,68.0,17.0,New York
D004,P018,2022-03-24,990.0,190.0,
D004,P018,2022-03-25,16.0,17.0,Chicago
D004,P018,2022-03-26,52.0,6.0,Chicago
D004,P018,2022-03-27,87.0,10.0,Chicago
D004,P018,2022-03-28,75.0,12.0,Chicago
D004,P018,2022-03-29,25.0,11.0,New York
D004,P018,2022-03-30,33.0,6.0,Chicago
D004,P019,2022-01-01,20.0,10.0,Los Angeles
D004,P019,2022-01-02,23.0,18.0,New York
D004,P019,2022-01-03,83.0,18.0,New York
D004,P019,2022-01-04,27.0,7.0,New York
D004,P019,2022-01-05,33.0,13.0,New York
D004,P019,2022-01-06,78.0,5.0,New York
D004,P019,2022-01-07,53.0,12.0,Los Angeles
D004,P019,2022-01-08,86.0,9.0,Chicago
D004,P019,2022-01-09,78.0,10.0,Los Angeles
D004,P019,2022-01-10,72.0,14.0,Chicago
D004,P019,2022-01-11,42.0,10.0,Los Angeles
D004,P019,2022-01-12,51.0,17.0,New York
D004,P019,2022-01-13,20.0,18.0,Los Angeles
D004,P019,2022-01-14,38.0,12.0,New York
D004,P019,2022-01-15,73.0,5.0,Los Angeles
D004,P019,2022-01-16,56.0,6.0,Chicago
D004,P019,2022-01-17,64.0,8.0,Chicago
D004,P019,2022-01-18,87.0,13.0,Chicago
D004,P019,2022-01-19,96.0,17.0,New York
D004,P019,2022-01-20,97.0,6.0,New York
D004,P019,2022-01-21,97.0,12.0,New York
D004,P019,2022-01-22,14.0,19.0,Chicago
D004,P019,2022-01-23,40.0,19.0,New York
D004,P019,2022-01-24,26.0,10.0,Chicago
D004,P019,2022-01-25,25.0,18.0,New York
D004,P019,2022-01-26,91.0,11.0,Chicago
D004,P019,2022-01-27,44.0,8.0,Chicago
D004,P019,2022-01-28,,,
D004,P019,2022-01-29,55.0,15.0,Los Angeles
D004,P019,2022-01-30,59.0,16.0,New York
D004,P019,2022-02-01,46.0,19.0,Chicago
D004,P019,2022-02-02,65.0,6.0,Los Angeles
D004,P019,2022-02-03,11.0,15.0,Los Angeles
D004,P019,2022-02-04,61.0,11.0,Los Angeles
D004,P019,2022-02-05,76.0,19.0,Los Angeles
D004,P019,2022-02-06,53.0,15.0,Chicago
D004,P019,2022-02-07,75.0,16.0,Chicago
D004,P019,2022-02-08,64.0,6.0,Chicago
D004,P019,2022-02-09,74.0,11.0,New York
D004,P019,2022-02-10,40.0,14.0,Chicago
D004,P019,2022-02-11,41.0,17.0,New York
D004,P019,2022-02-12,44.0,9.0,Los Angeles
D004,P019,2022-02-13,74.0,15.0,Los Angeles
D004,P019,2022-02-14,75.0,10.0,Chicago
D004,P019,2022-02-15,20.0,11.0,Los Angeles
D004,P019,2022-02-16,14.0,8.0,Chicago
D004,P019,2022-02-17,32.0,6.0,Chicago
D004,P019,2022-02-18,90.0,16.0,New York
D004,P019,2022-02-19,29.0,13.0,New York
D004,P019,2022-02-20,47.0,8.0,Chicago
D004,P019,2022-02-21,95.0,9.0,Los Angeles
D004,P019,2022-02-22,14.0,9.0,Los Angeles
D004,P019,2022-02-23,80.0,8.0,Chicago
D004,P019,2022-02-24,21.0,19.0,Chicago
D004,P019,2022-02-25,50.0,18.0,Chicago
D004,P019,2022-02-26,73.0,17.0,Chicago
D004,P019,2022-02-27,73.0,11.0,Chicago
D004,P019,2022-02-28,30.0,19.0,Chicago
D004,P019,2022-02-29,75.0,15.0,Chicago
D004,P019,2022-02-30,56.0,18.0,New York
D004,P019,2022-03-01,30.0,16.0,New York
D004,P019,2022-03-02,76.0,18.0,Chicago
D004,P019,2022-03-03,42.0,16.0,New York
D004,P019,2022-03-04,52.0,6.0,New York
D004,P019,2022-03-05,93.0,6.0,Los Angeles
D004,P019,2022-03-06,80.0,12.0,New York
D004,P019,2022-03-07,93.0,6.0,Chicago
D004,P019,2022-03-08,64.0,14.0,Chicago
D004,P019,2022-03-09,63.0,15.0,Los Angeles
D004,P019,2022-03-10,11.0,10.0,New York
D004,P019,2022-03-11,68.0,16.0,Chicago
D004,P019,2022-03-12,41.0,7.0,New York
D004,P019,2022-03-13,32.0,5.0,Los Angeles
D004,P019,2022-03-14,66.0,6.0,Los Angeles
D004,P019,2022-03-15,22.0,7.0,Los Angeles
D004,P019,2022-03-16,990.0,190.0,
